"Quality"	"ALTA_1_2015.freebayes"	"ALTA_2_2015.freebayes"	"BAJK_1_2016.freebayes"	"BAJK_2_2016.freebayes"	"BAJK_3_2016.freebayes"	"BAJK_4_2016.freebayes"	"BELA_1_2004.freebayes"	"CHEH_1_1989.freebayes"	"CHEH_2_2004.freebayes"	"CHEH_3_2008.freebayes"	"JAPA_1_1994.freebayes"	"JAPA_2_1994.freebayes"	"KALM_10_1983.freebayes"	"KALM_1_2018.freebayes"	"KALM_9_1981.freebayes"	"KAZA_1_2006.freebayes"	"KAZA_2_2006.freebayes"	"KRAS_1_2002.freebayes"	"KRAS_2_2002.freebayes"	"KRAS_3_2002.freebayes"	"KRAS_4_2002.freebayes"	"POLA_1_2003.freebayes"	"POLA_2_2003.freebayes"	"RUSS_1_1998.freebayes"	"RUSS_2_1999.freebayes"	"RUSS_3_1999.freebayes"	"RUSS_4_2008.freebayes"	"RUSS_5_2008.freebayes"	"SLOV_1_1990.freebayes"	"SMAL_4_1996.freebayes"	"SMAL_5_1998.freebayes"	"SMAL_6_2013.freebayes"	"STOC_6_1965.freebayes"	"URAL_1_1991.freebayes"	"URAL_2_1995.freebayes"	"VAST_1_1983.freebayes"	"VAST_2_1999.freebayes"	"VAST_3_2005.freebayes"	"VORO_1_1998.freebayes"
0	1539338	998963	731099	1202842	1270522	1221748	691457	1775083	1346692	720212	1633172	400919	1742310	1607710	1705411	1178417	1553725	1742523	625393	1670460	955549	1514507	1590878	1688864	776024	1736070	1372006	1302203	1700731	1704328	889479	1369221	1281183	1413022	1360824	1716729	819998	1580570	1176931
593.2		16																										25
593.5																	1025
593.7			8							5															7						19
593.8																																90
593.9																					17															300
594									349
594.1													251
594.3																21			4
594.5																																						366
594.6																																	137						288
594.7					104		2
594.8												2
594.9																							137
595	95
595.1																																					14
595.2						29														350
595.3																									11
595.4										9	829
595.9																						73												92
596																										323
596.1																																			86
596.3																			23
596.4																																126
596.5															334
596.7																											63		346
596.8			8	28
597														255											15														153
597.1										6
597.4												1																			11
597.5																		193										47
597.6								327
597.8							12
598.1																			19		79
598.2																22
598.4																																						270
598.6		15																							9												10
598.8										9
598.9																	244
599.1																																54
599.2						29																											46	91
599.3																																							56
599.4																								266
599.7									234
599.8																						225
599.9			106									7
600																			4
600.1																														321
600.2																									9
600.5										1																										326
600.7																							481
600.8	561																																		770
600.9				37
601							10						211
601.2					78																										15
601.7																											171					180							269
601.9																			6						4			50
602																26
602.1										2										300																	10
602.2																																						408
602.3																					19
602.4												5																						227
602.8											682				370
603			9
603.1																		147
603.2						21
603.4																										417
603.5																									41
603.6																						65
603.7																			3														72
603.8										11
603.9		9
604.1																																							28
604.2							4
604.3																																65
604.4																	1370
604.5														251
604.9												4																			22
605.1				59
605.2																									9
605.3									336
605.4																													1114						238
605.5								528		3
605.6																			4																		8
605.7																								339										148
605.9																138
606			3
606.1																																						283
606.2																												87
606.5	213																				44		481																135
606.8																									4		84
607																																103
607.1																														451
607.2																																				2963
607.3						151				14
607.4							3					2							3
607.5																						134
607.7					98
607.8													322
608.3																																	142
608.5																									7
608.6																															23
608.7																		177
608.8																																							71
608.9										6
609																				1702														754
609.1			41												357																						10
609.2				39
609.3		14
609.4																			4
609.6																																36
609.7																32
609.8												3					1159
609.9																																						2355
610.1																																			80
610.2											531														4
610.5																												60
610.6							18			22
610.7																					795
610.9																										363
611									181
611.2																																							72
611.3						38
611.4																			3			149
611.8																									4		80
611.9														155
612																								556
612.2			7
612.3	231									14													363								84	98		167
612.4												4
612.7																																					6
612.8																																	61
613.3				255				920											10
613.5																									6
613.6																25																							33
613.7							3
613.8																																						408
613.9																																				358
614										5																			449
614.2																														274
614.3					115
614.4																		163
614.6		12											304
614.7																																			100
614.8																					17							38
614.9												4																				38
615.1																									8
615.2																			3			106
615.3			7			25											181
615.5															651																			272
615.6										6
615.9																				584																			92
616																															12
616.2																																					7
616.6									134
616.7																									3
616.9							5																				78
617																			3
617.3										25																							281
617.4												3
617.5				25												19																42
617.7											587																											283
618																							158
618.1	100
618.3			10																					622		723													146
618.4																									8
618.8																																		110
618.9																			6
619										4											17
619.1																						268
619.2																												143
619.3						18
619.4														95																					49
619.7																															16						6
619.9												2
620		31																1041
620.1							6																		5
620.2																																27
620.6																																				1752
620.7										8							366																						104
620.8					560														11
621.2								354																						236
621.3																28
621.4			5
621.5													1084																									622
621.6				114
621.8															291
621.9																																	68
622																									3		65
622.1																																		80
622.3									1642
622.4										3
622.5												1
622.6																			1										417
622.8																																46
622.9																				357
623																						205																	203
623.2																					42																11
623.3						278	14
623.4																															24
623.5																												47
623.6																									3
623.8																							545
623.9	79
624										5
624.1																																			895
624.5			8																3
624.6																								1220
624.9												3
625.1											559
625.2																34									9
625.3		11
625.4																																		91				300	59
625.5																																23
625.6																		104
625.7										2
625.8				14																						230
626.1																	175
626.4																																	51
626.5							10
626.6																			5
626.7																																					7
626.9														144								89			8
627																											78
627.1																															15
627.2																																				250
627.3					120
627.4						50				20											61
627.6			3									2
627.8																												56											56
628									193
628.1																																56
628.2															1499
628.3													311																	417
628.4																			3
628.5																									3
628.6																																		90
628.7																																			76
629																584
629.1								528
629.2										6
629.3																																						378
629.6							7																302
629.7	100
629.8																				408
629.9				61
630.1																																							50
630.3																			7						4												6
630.4												2
630.6		12	12
630.7																						171										89
630.8																															288
630.9										7														291
631																																	91
631.3																		200											459
631.4						36
631.6																	2471				377
631.9																									1									75
632.1																			4								92
632.2																												46
632.5																																							453
632.6										10	951
632.8							8
632.9																26
633.1																																						268
633.2																										483
633.3												4
633.4																																55			87
633.5																									6
633.6									301
633.7			2
633.8																																					22
633.9					90																															343
634																			1
634.1				630
634.3										4				147
634.5															352
634.6																						82									18
634.9																																							66
635.1													285
635.2																																		165
635.3																									5
635.4	126					30																	324							435
635.5																																	742
635.8												5									132
635.9																			1
636		21					8			5																						61
636.5																												47
636.7																				324
636.8			21													81
636.9								426										219							2
637																	252																					369
637.1																											89
637.2																								235															43
637.3																																					5
637.6										4
637.8																			2
638																																			49
638.2				192
638.3																															9
638.5																						56												72
638.6												1													4
638.7																																61
639.2							7
639.3									137
639.4						35				10
639.6																																							55
639.7																			4
639.9			168																		210								874
640											452																						27
640.2																									12
640.4					130
640.6																22																				327
640.7																										399
640.8																												174									52	1808
640.9															275
641.1										2													188
641.2	111
641.3		9										2																				34
641.6																			1
641.7																																		280
641.8														422
641.9													279												7
642																															33								134
642.2																											97
642.3																						106
642.4				48			12																							614
642.5																	3183	4505
642.7																																			61
642.8										5
642.9			3
643.4						80
643.5																			3
643.6																				714				506	9
643.9												3																				50
644.1																					34
644.3																																					8
644.4																																							102
644.5										8						34
644.6																																	59
644.7																																						290
644.8								461
644.9									165
645																																		1459
645.2																									5			50
645.4																			1
645.5							5
645.7																															24
646			11
646.1										9
646.2																						60
646.4												4
646.5				26
646.6																																314
646.7		14																																					36
646.9					164																		423		5
647	68
647.2															254				6								57									337
647.3																																			27
647.5						19					593
647.8										4
647.9																	204																				7
648.1																										283
648.2																		219
648.3																20					11													63
648.5																									2
648.6																													548									345
648.7							8
648.8													192
649.1			4																														31						28
649.2												2							6													46
649.3														85
649.4																															13
649.5																												127		770
649.6										1
649.9																								221
650.1																						47			1
650.5																				368
650.6				37					327
651.1																			3
651.4										3																											5
651.5						11																																	43
651.6																																		99
651.7												3
651.8																									6							60
651.9							3
652		21																																	128
652.2			6													28
652.3																											45
652.4																																						325
652.5																					10
652.7								384															167
652.8	326
652.9																			3
653										1
653.1																															15
653.4																	745								20
653.5					70
653.6															336																		57
653.8																		162										38											43
653.9																						55														279
654.2												1
654.5																																206
654.7										5
654.8				23																														70
654.9											472																										9
655																			4
655.1							7																		9
655.3			29
655.5						13
655.6													228													385
656																20
656.2									249															331															59
656.3																																						282
656.4										2
656.5																														274
656.7														135							24														66
656.8												2													30						95
656.9																			7
657.1																																30
657.2																													470
657.4		13																									48
657.5																				399
657.8																						69
658.1										2																		26						42
658.2																																	43
658.3			4				4
658.4																									1												0
658.5	62																						158
658.6																																							33
658.8																	365
658.9				25
659																			1
659.5						20												209
659.6												3
659.7										1
659.8																																36
659.9															238	18
660					108
660.1																									1													200
660.5								723																							18
660.6																																				382
660.9																					11																		70
661																			2
661.3																																			106
661.4			4				14			7																								128
661.7																						64			1
661.9									103
662																																					5
662.3											759	2
662.4													250														55					44
662.5																								439				48
662.7		8																															47
662.9																			8
663																										222
663.1				27						4
663.3																																							41
663.5																									3
663.6						45																								638
663.8																15
664																																						506
664.2														119									191								12
664.3	53																148
664.4																				439
664.5			5
664.6							6																											73
664.8										3									1
665												1									20											43
665.1																		169
665.3																									33
665.5																						219															6
665.7																																							34
665.9																													332
666																																			60
666.3															463
666.5					85					6
666.8																			1									60
667																									10
667.2				28
667.3																																	55			455
667.5												1															60
667.6			11			38			224							38
667.7																																835
667.8							2
667.9																																		53				228
668																															13								85
668.1		13								3
668.4								437
668.8																			5					781	11
669																																					7
669.2																					15
669.3													291
669.4																						68
669.7																	211
669.8										1	502
669.9												4
670																							174
670.1	70
670.3																																58
670.4																									21														266
670.5																										341
670.6			3																																45
670.7																		158	1											263
671							8
671.1																												52
671.2																																		521
671.3																				1050
671.4				27
671.5										3						23
671.6						25								100
671.7																															29							604
671.8																																	35
672.2																									1
672.5																											61										6
672.6															227				5
672.8												5																											44
673																																30
673.1					69
673.2									304	3
673.3																						152
673.4		11																			18
673.7			16
673.9																									2											322
674.2							2
674.5																			12										2137					994
674.8										14
675.1																	198							333
675.2																																							52
675.3																53																			174
675.4																															10
675.5				24																					4			30
675.6						19																										33						214
675.7												2
675.8																							193
675.9	141
676																																					9
676.1													2102
676.2								457
676.3																																	94
676.4																		936
676.5										5									1
676.8			5
677.2											567											53
677.3							8
677.4																									2
677.5																																							22
677.6																					8						56
677.7																														3955				1363
677.9																										1129
678.2																				899												119
678.3										5		5
678.4																			6
678.7		7
678.9									162						225
679.1														87											3						10
679.2																19
679.4																																						240
679.6					52	13																															2
679.7				70
679.8																												18
679.9			2																																20				20
680.1										2
680.5							7
680.6																	102		3																	240
680.7																									3
680.9																																32	31
681												1										93												145
681.4																								142
681.6	60																						160
681.8										2											6
682																		111
682.3																																							35
682.5																			5
682.6																									12		273
682.8																															8
682.9			4										304
683.1																17																					3
683.2																													280
683.3																																						209
683.5										3																						38
683.7						15	3
683.8				15								6
684.1		15						803																				72
684.2																									2
684.3																																		63
684.4																			2
684.5									228
684.6																																			47				46
684.7											469
684.8																														250
684.9																						217
685.1																				480
685.3										3					265
685.4																										334							26
686			10														418				26
686.1					68
686.2																																34
686.3																									3
686.5												3							3												2
686.6														142																							10
686.9							4									22
687																																							33
687.2																																						1026
687.3										1													128													230
687.4	56
687.6																		129																56
687.7						13																		187			50
687.9				20
688																									9
688.5																												21
688.6																			2
688.8																						44										17
689.1			4							2
689.3																																			59
689.4		10																																					26
689.7												3
689.8													930												10
690																																	19
690.1							5														11																6
690.2									178																						8
690.8										2						17																		63
691																			2																			236
691.4																																20
691.5																	111
691.6															229
691.7						18																																	42
691.8																									5				344	214
692								895
692.1				22							488									289
692.2			6
692.5										1
692.6												3										70
692.7					60
692.8																										570	189	103
693.1																							127
693.2	67																		2
693.3							8											149
693.5																									1
693.6																																					4
693.9																															10				33
694														91										256												311
694.1																																16		82					29
694.2										4
694.3																					18
694.5																																	57
694.6																18
694.8		12
694.9																																						294
695.1																			5
695.2			32
695.4																									2
695.6												1
695.7						13
695.8									250
695.9										3
696.2				21
696.5							2															67																	48
696.6													199
696.7																																37
696.9																	230
697.1																												36
697.2																																					6
697.3																									8
697.4																			4															105
697.5										3
697.6																															75
697.8																											71
698															420
698.3			58
698.5																22					11
698.6																																			37
698.7																																						431
698.8												1																											24
698.9																		135					147							272
699	131																			1032					8								87
699.2					42														1
699.3										1
699.4																																95
699.6											587
699.7						44
699.8								643
699.9							40
700.1		8
700.3																								220		360
700.4				15																		57
700.5																													530
700.6																																				1976
700.7																																		79			4
700.8																									1
701.1										6
701.2																			2																				22
701.4			83									4																572			313
701.5									278					134
702																																31
702.4																9	111
702.5																									2
702.6																																						263
702.7																					9
702.8										10
702.9																											88
703.1							5
703.2																			0																39
703.4													214
703.6																																	68						43
703.8						14
703.9																																		46
704.1												1
704.2																						49															4
704.3															188
704.4																									6
704.5				70						10								421
704.6			3																													15
704.7	75																						218
705																			1
705.1																															9
705.5		9
705.8					58																							56
705.9																				986																			93
706																														423
706.2										3						18
706.3							4																		4
706.5																																						314
706.6																								615
706.9																					10
707											562								3
707.1												1
707.2									146																									84
707.3																																21				294
707.6			13
707.7								508																		487											7
707.8						14											99
707.9																											60								37
708.1																						149			7								88
708.2										2
708.3																																							38
708.7				14
708.8																															38
709														114
709.1																			2										523
709.4							5
709.9												2																				45
710																									2
710.1										1						9												30
710.2													243					133
710.3																																						784
710.4																							151
710.5	71																																	99
710.7			58												6260																								954
710.8		13
711																					31
711.1																			2
711.2																																					4
711.7																									7
711.8						14
711.9										2
712																						44
712.3					49
712.5																															5	11			20
712.6							6
712.7												2																					60
712.8				33					176											398
713																								301			74			334
713.1																																							24
713.2																			1
713.3																	171
713.8			4																															36
713.9																11									3
714										2																										266
714.2																																						225
714.4											729																	56
714.9																																					5
715.2																					14					566						45
715.4																																							13
715.5																			2
715.6								384
715.8						11	3			2								164				80
715.9												2
716.2		11																					333		5						23
716.3	87
716.4														71
717				18											220																			57
717.1			3										222
717.2																																	24		20
717.6										3
717.8																10									4				502			33							47
717.9																			1
718																											34											283
718.4																																					10
718.5									433
718.7																	159
718.8					66																							28
719												3
719.2							9
719.3																								333
719.4																					15
719.5										1															1
719.7																						81
719.8																				433
719.9						11																									8
720																			2
720.1																														458
720.2			2																																				22
720.3																																		57
720.5																																37
720.6																																				296
721.1				87						14
721.2																									4
721.5		17																709
721.7																16																	21
721.8																																			139
721.9											755																										3	317
722												3							2				294
722.1	47
722.4							6
722.5																																							74
722.6																										376
723.1																											37	13				19
723.2			19							4
723.3																									1
723.4								303							132
723.6																					4	33									5			31
723.9						11							150	75
724																			4
724.1									95
724.2																	245
724.7												2
724.9																																							65
725.2				11																					1
725.4					40
725.5										2						16																					6
725.6																								368
725.7							5																									24
725.8																																						199
726.1																			2
726.3																																	144
726.4																													580
726.5			6																																28
726.7																				489
726.8		7
726.9																																		52
727.1																		1048							9					1589
727.3												2																			8					224			24
727.4										1																		24
727.5																						19
727.8																					14		207
727.9	108					30
728.1																			2								67
728.4																																16
728.9							6
729.1																																					8
729.2										5															2
729.3											773
729.4				84												21
729.6			2														121																					258	21
729.7															203
729.8									85
730.1												2														1988								490
730.5																			1
730.7													311
730.8																																	9
730.9																									5
731																															11	17
731.2																																			27
731.3								448														68
731.4										5				206
731.8																												34
731.9					96	14																		449
732																					10																		20
732.2		5					1
732.6																			1																		5
732.7			7															119							2
732.9												1
733.2																21											55
733.3										6
733.4																																		68
733.5				24																			227															345
733.6	93																			621
733.7																																32
734																																				240
734.2																														198
734.4																																							21
734.5																									29
734.7																															5
734.9																			1
735																	309
735.1										0																			471
735.2																						27
735.4							10		135																								27
735.6												2
735.7			7
735.8																																			41
735.9						21
736															155
736.1																					6							16									1
736.3																									1							21
736.7																																		65					44
736.8										5	684
737																			0
737.1																15
737.3																																						201
737.5		7																								263
737.6													248
737.7				18
738.1																									1
738.2																								251
738.3																											39
738.4					28													126
738.5												3																			4
738.7							9			5
738.8														65
738.9			3																													13
739																			1
739.1								457														70																	27
739.3																							119
739.4	80
739.6																																					3
739.9																																	23
740						7																			2									42
740.3																					11
740.4																												20
740.5										2							113			350															30
740.7																																				339
740.9																204
741.1									86										2
741.2																																						437
741.3																														236
741.5																																							60
741.6																																20
741.8				8																					2
741.9							5
742			6
742.1												0
742.2																															22
742.4															2875
742.5										3
742.9		11																				114
743																			2
743.2																																		74			5
743.3																											31
743.5																									2
743.7																													342
743.8																																							27
744						17												224
744.2											614																					29
744.4													330																				37
744.5										2											15			260
744.7																												29
744.8																6
745					28							1														246
745.1			3				3																106												18			169
745.2	66																		1
745.7																									1
745.9																	56														6
746				11
746.2																																							12
746.3														114
746.5																																		34
746.7										2
746.8									90													57
746.9																																12
747								424																													1
747.3																																				192
747.4																			2	332
748						7
748.1																									0
748.2		4
748.3			2									1																		208
748.4							0			1																	31
748.6																																							19
748.7															157	11					6
748.9																																						190
749																																	17
749.1																												10
749.5																			3													32
749.6																		100													7
749.8																																		40	14
750.1				7
750.2																									2
750.4										3
750.7																						56															4
750.8																								192
750.9																							237
751	45																																						9
751.2												1	176
751.4			4														80
751.5					25
751.6											1368
751.7							8
752						14
752.1																			3													15
752.3																									1
752.4									75	1																221			274
752.5																12
752.8																																						351
752.9																					4
753																																		263
753.3																															17								32
753.4																											227	110
753.5																																	14
753.6		5
753.7														143
754																																				384
754.1										4
754.2																									1
754.3				15								1							1																		6
754.4																				1107															158
754.5			12																			108
754.8																																27
754.9								1305
755.1							4								287
755.3																		129
755.4																														264
755.7																																							31
755.9																									2
756						14				1
756.3																																		25
756.4																4
756.6																			1																			178
756.7	54																						91
756.8																	68
757																															4
757.1												1									11			620
757.4																																22
757.7			1																									11
757.8																																					1
758					20					1			139												1
758.1									106																								23						25
758.4				14			1															36
758.5																											261
758.9		7
759																			2
759.1											428																								16
759.6																																		25
759.8										1															1
759.9																										318
760.1						12						1																				23
760.2																43
760.4																																							23
760.5																																						211
760.7			2																												16					732
760.9																		82
761																													448
761.2														58					1		5
761.3																				343																	4
761.4															991
761.6							1
761.9										3
762.1																												88
762.3																	84					37
762.4																							209		1					494
762.5	29			7
762.6																																	15
762.7								393				0																				11
762.8																																							24
762.9																																		429
763.4																								265
763.5																											73
763.6										1
763.7									245
763.8			1																2																21
764.1						9										3
764.3		24
764.4																									2						9							260
764.6					25
764.9							10						966																								6
765.2																																							14
765.3																																12
765.4																					9
765.5										3
765.8												3
766.1																																		35
766.2																						118			1
766.3																			2
766.4																												141
766.5											705							137
766.7				18
766.9			3
767.1																																	391
767.3																										341
767.4																																				323
767.5																																							18
767.7																	48
767.8															467
768										3						13																19
768.1						9																									3
768.2																				377			138															248
768.3	42
768.4							3																												16		4
768.6																											29
768.7														69											2
768.9												1
769.1																			2
769.4									322																									104
769.5																														155
769.6		9																			8
769.7																								153					299
769.9										2																													15
770			2																			32
770.6								323																								12
770.7																												10
770.8				5
771																									1
771.1					28
771.2																			1
771.6							5
771.7										4			174																				27
771.8																12
771.9												1																			10
772																																					5
772.1						19																																354
772.2																		128
772.3																																							168
772.7																																		25
773.1			5																						2										21
773.2																	109															25
773.7										9																	251
773.8																			1		6
773.9																						55
774											397												93													155
774.1	55														170
774.6																																							13
774.7																									1
774.8												1														426
774.9		3					1
775				38					331																			75
775.1																				2892
775.5																																					5
775.6																															4
775.7																15
775.9										1																						17						209
776																								177										38
776.1														51
776.2						19													2														31
776.5			11																						10
776.6																														261
777																																							18
777.6					21
777.7																																			18
777.8																		225				86
778																					11
778.3							2			1																			190
778.4												2
778.5								257					147																			15
778.6																	275
778.7																											54
778.8																			0
779																									1												3
779.1				10
779.2																																		17
779.3																															8
779.4																												23											20
779.5																8
779.8	46		3																				113															242
780.2						7				3
780.3		1
780.5															140
780.7									86																								18			270
781																			1
781.1												2
781.2																																12
781.4											640
781.6																						54			2
781.7							1
781.8																																							38
782																				253
782.2																										528
782.3																					9
782.4																								112											13
782.5																																		47
782.7																																					2
783			2							1																					12
783.1																			2
783.3				7
783.4																9
783.5																		78
783.6														99																300
783.7																												11										158
783.8																											84					32
784																	77								1
784.1																																							25
784.2					28	5
784.3												3
785							6
785.1																			3
785.2										5
785.3																																	24
785.4													220
785.5																						14	67
785.6	42	9
785.8																																		41
786.1			4
786.2																																					3
786.3								315
786.4									152												8											26
786.5																																							53
786.7																															8
786.8															175
787																									3				1322						66
787.3										1						12			2
787.4				6																																170
787.5																																						330
787.8												2
788																												14
788.2						3
788.4							4
788.7																								157
788.8																											46
788.9											554																												14
789																				1404
789.1			2															66														10		26
789.2																									2
789.3										1
789.4																						23
789.5																	249		3
789.7																										979
789.8																																	17				4
790.4																															5
790.6																					5
790.7					18																									146
790.9												1
791.1		6												56		10
791.2																																							13
791.3																							88
791.4	28																																					173
791.5				17						5
791.6							4
791.7																			3													18			32
791.8																									1
792									73
792.2						14							218
792.3			2																															27
792.4																												27
793.2															163							44
793.3																																					3
793.6																																							25
793.7																									4
793.9																											18
794										2																										445
794.1												2																			4
794.2								333
794.4																																10	6
794.7																		145
794.8																					6
794.9							3										110
795																6								197
795.1																			1
795.2																																						184
795.5			4
795.6																													497					54
795.7				7																					2
795.9																				207
796																																							35
796.3						6					569
796.4		7																																	20
796.7										5																		56
796.9																																					2
797																																23
797.1																						31	97			287
797.2	74				80
797.6																									2
797.7									63																					173
797.8												2																			8
797.9																			1
798.2							1
798.3																																							38
798.5														336
798.6			6
798.8																5
798.9										1																	37						22	35
799													434								10
799.1																																						160
799.5															160
799.6																									3							9
799.8				9
800.3						10
800.4																	260	379	2
800.5																																					7
800.7																																				239			14
800.8										1
801																						197						63							96
801.3												3												117
801.5							1																								6
801.6			1
801.8		6
802.1								346
802.2																																		33
802.3																																6
802.4																									1
802.7																5
802.8																				271
802.9																							70
803	46																																					231
803.1																																							9
803.2																			2		12
803.3									197
803.4																																	8
803.6										2
803.7											459
803.8					12
804				8																							43										3
804.3						8																							328
804.6																										1505
804.7												1
804.8							4															108								819
804.9			6																													9
805																									1
805.3																															6
805.4																												6						31					10
805.7																																			14
805.8													243		179		71
805.9																			1
806										1				95				163
806.6																30
806.8																																						509
807.1		4
807.3																					34
807.4																																				705
807.5												1																									3
807.6																								287								24
807.7																									2
807.8																																							11
808			1																														39
808.1				6
808.2							3			1									1
808.3						9
808.6																							173
808.7	285																					325												573
809									39																						4
809.1																											23
809.7																				345								10
809.9								293
810.1										0
810.2																									1							11							19
810.3					14																														8
810.4																6
810.6																			1
810.7																																						1848
810.9												1
811.1																																					2
811.2			3								599
811.3																	65
811.5							1														6
811.6																		100
811.9																														194
812																										218								30
812.2															147
812.3				8
812.4						6
812.5		3																															16						11
812.6																						37
812.7													192																		5
812.8																									1							6
812.9																													324
813.1										1
813.4														50					1
813.9																								144
814												1																9
814.1																											59									286
814.2			2
814.3																9
814.4																							56
814.5	22
814.6									49																													181
814.7																																					3
814.9							4																																6
815																																			21
815.3																																		32
815.5																																3
815.6										1									1
815.7																					4
815.9																									1
816.4				7		13
816.5																						22									6
816.6																				544
816.7																	44
816.8					31
817.1																																	13
817.3																		305																					11
817.4			3
817.5												4
817.6										2
817.8								528
817.9		3
818																			1
818.1																3																9
818.3																												29
818.4							10																														9	287
818.5															177										2									34
